network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,baseline,1.0,1.0,100,8,0,0.0,0.5774916561472875,0.35830612609664525,0.6021580624218642,0.0031685174373844325,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,101,8,0,0.0,0.562123697873622,0.3322208274752097,0.5877173591075322,0.006149077276475094,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,102,8,0,0.0,0.5597120583264065,0.33017793454725614,0.5853449135790628,-0.005608015025109555,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,103,8,0,0.0,0.5574707531761818,0.3281319241379798,0.5833760851513908,0.000711658891965427,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,104,8,0,0.0,0.5561767481413069,0.3265287907966508,0.5821614025753616,0.0021352269670617016,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,0,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,-0.006515616146525057,,,,metis
email-Eu-core,baseline,1.0,1.0,1,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,-0.0043483012288386465,,,,metis
email-Eu-core,baseline,1.0,1.0,2,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,-0.01534691117302543,,,,metis
email-Eu-core,baseline,1.0,1.0,3,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,-0.014476408495237625,,,,metis
email-Eu-core,baseline,1.0,1.0,4,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,-0.00429068149650407,,,,metis
email-Eu-core,baseline,1.0,1.0,5,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,0.002204455597783302,,,,metis
email-Eu-core,baseline,1.0,1.0,6,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,-0.004194506033869682,,,,metis
email-Eu-core,baseline,1.0,1.0,7,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,-0.004408203982292622,,,,metis
email-Eu-core,baseline,1.0,1.0,8,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,0.008019473212785616,,,,metis
email-Eu-core,baseline,1.0,1.0,9,42,0,0.0,0.523409176231468,0.30316284411373434,0.6215848228091674,0.005527593763423997,,,,metis
email-Eu-core,kn,0.5,0.50386,0,42,0,0.0,0.5085457563473899,0.2915369759415776,0.6097880346000848,0.007429019621408959,,,,metis
email-Eu-core,kn,0.5,0.50417,1,42,0,0.0,0.5253134094705195,0.2981096159532177,0.6231015899006631,0.005242234168601355,,,,metis
email-Eu-core,kn,0.5,0.50118,2,42,0,0.0,0.538514947468021,0.3134778326638566,0.6335846371432486,0.006314882155736538,,,,metis
email-Eu-core,kn,0.5,0.50386,3,42,0,0.0,0.5085457563473899,0.2915369759415776,0.6097880346000848,0.006193322754125496,,,,metis
email-Eu-core,kn,0.5,0.50417,4,42,0,0.0,0.5253134094705195,0.2981096159532177,0.6231015899006631,0.0007358064811384949,,,,metis
email-Eu-core,kn,0.5,0.50118,5,42,0,0.0,0.538514947468021,0.3134778326638566,0.6335846371432486,0.004179636896868702,,,,metis
email-Eu-core,kn,0.5,0.50386,6,42,0,0.0,0.5085457563473899,0.2915369759415776,0.6097880346000848,-0.0016317857372678355,,,,metis
email-Eu-core,kn,0.5,0.50417,7,42,0,0.0,0.5253134094705195,0.2981096159532177,0.6231015899006631,-0.0034861560552914206,,,,metis
email-Eu-core,kn,0.5,0.50118,8,42,0,0.0,0.538514947468021,0.3134778326638566,0.6335846371432486,0.0009572786336202539,,,,metis
email-Eu-core,kn,0.5,0.50386,9,42,0,0.0,0.5085457563473899,0.2915369759415776,0.6097880346000848,0.006299483554880074,,,,metis
